region_sido,region_sigungu,hospital_type,year,hospital_no,net_entry,exit_no,exit_rate,entry_no,entry_rate
경북,청도군,의원,2022,19,2,0,0.0,2,0.10526315789473684
경북,청도군,의원,2023,18,-1,0,0.0,-1,-0.05555555555555555
경북,청도군,의원,2024,18,0,0,0.0,0,0.0
경북,청도군,의원,2025,18,0,0,0.0,0,0.0
경북,청도군,종합병원,2007,0,,0,,,
경북,청도군,종합병원,2008,0,0,0,,0,
경북,청도군,종합병원,2009,0,0,0,,0,
경북,청도군,종합병원,2010,0,0,0,,0,
경북,청도군,종합병원,2011,0,0,0,,0,
경북,청도군,종합병원,2012,0,0,0,,0,
경북,청도군,종합병원,2013,0,0,0,,0,
경북,청도군,종합병원,2014,0,0,0,,0,
경북,청도군,종합병원,2015,0,0,0,,0,
경북,청도군,종합병원,2016,0,0,0,,0,
경북,청도군,종합병원,2017,0,0,0,,0,
경북,청도군,종합병원,2018,0,0,0,,0,
경북,청도군,종합병원,2019,0,0,0,,0,
경북,청도군,종합병원,2020,0,0,0,,0,
경북,청도군,종합병원,2021,0,0,0,,0,
경북,청도군,종합병원,2022,0,0,0,,0,
경북,청도군,종합병원,2023,0,0,0,,0,
경북,청도군,종합병원,2024,0,0,0,,0,
경북,청도군,종합병원,2025,0,0,0,,0,
경북,청송군,병원,2007,1,,0,0.0,,
경북,청송군,병원,2008,1,0,0,0.0,0,0.0
경북,청송군,병원,2009,1,0,0,0.0,0,0.0
경북,청송군,병원,2010,1,0,0,0.0,0,0.0
경북,청송군,병원,2011,1,0,0,0.0,0,0.0
경북,청송군,병원,2012,1,0,0,0.0,0,0.0
경북,청송군,병원,2013,1,0,0,0.0,0,0.0
경북,청송군,병원,2014,1,0,0,0.0,0,0.0
경북,청송군,병원,2015,1,0,0,0.0,0,0.0
경북,청송군,병원,2016,1,0,0,0.0,0,0.0
경북,청송군,병원,2017,1,0,0,0.0,0,0.0
경북,청송군,병원,2018,1,0,0,0.0,0,0.0
경북,청송군,병원,2019,1,0,0,0.0,0,0.0
경북,청송군,병원,2020,1,0,0,0.0,0,0.0
경북,청송군,병원,2021,1,0,1,1.0,1,1.0
경북,청송군,병원,2022,0,-1,0,,-1,
경북,청송군,병원,2023,0,0,0,,0,
경북,청송군,병원,2024,0,0,0,,0,
경북,청송군,병원,2025,0,0,0,,0,
경북,청송군,상급종합병원,2007,0,,0,,,
경북,청송군,상급종합병원,2008,0,0,0,,0,
경북,청송군,상급종합병원,2009,0,0,0,,0,
경북,청송군,상급종합병원,2010,0,0,0,,0,
경북,청송군,상급종합병원,2011,0,0,0,,0,
경북,청송군,상급종합병원,2012,0,0,0,,0,
경북,청송군,상급종합병원,2013,0,0,0,,0,
경북,청송군,상급종합병원,2014,0,0,0,,0,
경북,청송군,상급종합병원,2015,0,0,0,,0,
경북,청송군,상급종합병원,2016,0,0,0,,0,
경북,청송군,상급종합병원,2017,0,0,0,,0,
경북,청송군,상급종합병원,2018,0,0,0,,0,
경북,청송군,상급종합병원,2019,0,0,0,,0,
경북,청송군,상급종합병원,2020,0,0,0,,0,
경북,청송군,상급종합병원,2021,0,0,0,,0,
경북,청송군,상급종합병원,2022,0,0,0,,0,
경북,청송군,상급종합병원,2023,0,0,0,,0,
경북,청송군,상급종합병원,2024,0,0,0,,0,
경북,청송군,상급종합병원,2025,0,0,0,,0,
경북,청송군,의원,2007,8,,0,0.0,,
경북,청송군,의원,2008,8,0,0,0.0,0,0.0
경북,청송군,의원,2009,8,0,0,0.0,0,0.0
경북,청송군,의원,2010,9,1,0,0.0,1,0.1111111111111111
경북,청송군,의원,2011,8,-1,0,0.0,-1,-0.125
경북,청송군,의원,2012,8,0,0,0.0,0,0.0
경북,청송군,의원,2013,8,0,0,0.0,0,0.0
경북,청송군,의원,2014,8,0,0,0.0,0,0.0
경북,청송군,의원,2015,10,2,2,0.2,4,0.4
경북,청송군,의원,2016,10,0,0,0.0,0,0.0
경북,청송군,의원,2017,9,-1,0,0.0,-1,-0.1111111111111111
경북,청송군,의원,2018,12,3,1,0.08333333333333333,4,0.3333333333333333
경북,청송군,의원,2019,12,0,0,0.0,0,0.0
경북,청송군,의원,2020,13,1,1,0.07692307692307693,2,0.15384615384615385
경북,청송군,의원,2021,12,-1,0,0.0,-1,-0.08333333333333333
경북,청송군,의원,2022,12,0,1,0.08333333333333333,1,0.08333333333333333
경북,청송군,의원,2023,13,1,0,0.0,1,0.07692307692307693
경북,청송군,의원,2024,12,-1,0,0.0,-1,-0.08333333333333333
경북,청송군,의원,2025,11,-1,2,0.18181818181818182,1,0.09090909090909091
경북,청송군,종합병원,2007,0,,0,,,
경북,청송군,종합병원,2008,0,0,0,,0,
경북,청송군,종합병원,2009,0,0,0,,0,
경북,청송군,종합병원,2010,0,0,0,,0,
경북,청송군,종합병원,2011,0,0,0,,0,
경북,청송군,종합병원,2012,0,0,0,,0,
경북,청송군,종합병원,2013,0,0,0,,0,
경북,청송군,종합병원,2014,0,0,0,,0,
경북,청송군,종합병원,2015,0,0,0,,0,
경북,청송군,종합병원,2016,0,0,0,,0,
경북,청송군,종합병원,2017,0,0,0,,0,
경북,청송군,종합병원,2018,0,0,0,,0,
경북,청송군,종합병원,2019,0,0,0,,0,
경북,청송군,종합병원,2020,0,0,0,,0,
경북,청송군,종합병원,2021,0,0,0,,0,
경북,청송군,종합병원,2022,0,0,0,,0,
경북,청송군,종합병원,2023,0,0,0,,0,
경북,청송군,종합병원,2024,0,0,0,,0,
경북,청송군,종합병원,2025,0,0,0,,0,
경북,칠곡군,병원,2007,4,,0,0.0,,
경북,칠곡군,병원,2008,4,0,0,0.0,0,0.0
경북,칠곡군,병원,2009,4,0,0,0.0,0,0.0
경북,칠곡군,병원,2010,4,0,0,0.0,0,0.0
경북,칠곡군,병원,2011,4,0,0,0.0,0,0.0
경북,칠곡군,병원,2012,4,0,0,0.0,0,0.0
경북,칠곡군,병원,2013,4,0,0,0.0,0,0.0
경북,칠곡군,병원,2014,4,0,0,0.0,0,0.0
경북,칠곡군,병원,2015,4,0,0,0.0,0,0.0
경북,칠곡군,병원,2016,4,0,0,0.0,0,0.0
경북,칠곡군,병원,2017,3,-1,0,0.0,-1,-0.3333333333333333
경북,칠곡군,병원,2018,3,0,0,0.0,0,0.0
경북,칠곡군,병원,2019,3,0,0,0.0,0,0.0
경북,칠곡군,병원,2020,3,0,0,0.0,0,0.0
경북,칠곡군,병원,2021,2,-1,1,0.5,0,0.0
경북,칠곡군,병원,2022,2,0,0,0.0,0,0.0
경북,칠곡군,병원,2023,1,-1,1,1.0,0,0.0
경북,칠곡군,병원,2024,1,0,0,0.0,0,0.0
경북,칠곡군,병원,2025,1,0,0,0.0,0,0.0
경북,칠곡군,상급종합병원,2007,0,,0,,,
경북,칠곡군,상급종합병원,2008,0,0,0,,0,
경북,칠곡군,상급종합병원,2009,0,0,0,,0,
경북,칠곡군,상급종합병원,2010,0,0,0,,0,
경북,칠곡군,상급종합병원,2011,0,0,0,,0,
경북,칠곡군,상급종합병원,2012,0,0,0,,0,
경북,칠곡군,상급종합병원,2013,0,0,0,,0,
경북,칠곡군,상급종합병원,2014,0,0,0,,0,
경북,칠곡군,상급종합병원,2015,0,0,0,,0,
경북,칠곡군,상급종합병원,2016,0,0,0,,0,
경북,칠곡군,상급종합병원,2017,0,0,0,,0,
경북,칠곡군,상급종합병원,2018,0,0,0,,0,
경북,칠곡군,상급종합병원,2019,0,0,0,,0,
경북,칠곡군,상급종합병원,2020,0,0,0,,0,
경북,칠곡군,상급종합병원,2021,0,0,0,,0,
경북,칠곡군,상급종합병원,2022,0,0,0,,0,
경북,칠곡군,상급종합병원,2023,0,0,0,,0,
경북,칠곡군,상급종합병원,2024,0,0,0,,0,
경북,칠곡군,상급종합병원,2025,0,0,0,,0,
경북,칠곡군,의원,2007,46,,3,0.06521739130434782,,
경북,칠곡군,의원,2008,47,1,4,0.0851063829787234,5,0.10638297872340426
경북,칠곡군,의원,2009,49,2,1,0.02040816326530612,3,0.061224489795918366
경북,칠곡군,의원,2010,48,-1,0,0.0,-1,-0.020833333333333332
경북,칠곡군,의원,2011,49,1,2,0.04081632653061224,3,0.061224489795918366
경북,칠곡군,의원,2012,47,-2,0,0.0,-2,-0.0425531914893617
경북,칠곡군,의원,2013,48,1,0,0.0,1,0.020833333333333332
경북,칠곡군,의원,2014,48,0,0,0.0,0,0.0
경북,칠곡군,의원,2015,47,-1,1,0.02127659574468085,0,0.0
경북,칠곡군,의원,2016,46,-1,1,0.021739130434782608,0,0.0
경북,칠곡군,의원,2017,47,1,1,0.02127659574468085,2,0.0425531914893617
경북,칠곡군,의원,2018,45,-2,3,0.06666666666666667,1,0.022222222222222223
경북,칠곡군,의원,2019,44,-1,2,0.045454545454545456,1,0.022727272727272728
경북,칠곡군,의원,2020,45,1,1,0.022222222222222223,2,0.044444444444444446
경북,칠곡군,의원,2021,44,-1,2,0.045454545454545456,1,0.022727272727272728
경북,칠곡군,의원,2022,45,1,0,0.0,1,0.022222222222222223
경북,칠곡군,의원,2023,49,4,0,0.0,4,0.08163265306122448
경북,칠곡군,의원,2024,49,0,2,0.04081632653061224,2,0.04081632653061224
경북,칠곡군,의원,2025,53,4,1,0.018867924528301886,5,0.09433962264150944
경북,칠곡군,종합병원,2007,0,,0,,,
경북,칠곡군,종합병원,2008,0,0,0,,0,
경북,칠곡군,종합병원,2009,0,0,0,,0,
경북,칠곡군,종합병원,2010,0,0,0,,0,
경북,칠곡군,종합병원,2011,0,0,0,,0,
경북,칠곡군,종합병원,2012,0,0,0,,0,
경북,칠곡군,종합병원,2013,0,0,0,,0,
경북,칠곡군,종합병원,2014,0,0,0,,0,
경북,칠곡군,종합병원,2015,0,0,0,,0,
경북,칠곡군,종합병원,2016,0,0,0,,0,
경북,칠곡군,종합병원,2017,0,0,0,,0,
경북,칠곡군,종합병원,2018,0,0,0,,0,
경북,칠곡군,종합병원,2019,0,0,0,,0,
경북,칠곡군,종합병원,2020,0,0,0,,0,
경북,칠곡군,종합병원,2021,0,0,0,,0,
경북,칠곡군,종합병원,2022,0,0,0,,0,
경북,칠곡군,종합병원,2023,0,0,0,,0,
경북,칠곡군,종합병원,2024,0,0,0,,0,
경북,칠곡군,종합병원,2025,0,0,0,,0,
경북,포항시 남구,병원,2007,3,,1,0.3333333333333333,,
경북,포항시 남구,병원,2008,3,0,1,0.3333333333333333,1,0.3333333333333333
경북,포항시 남구,병원,2009,3,0,0,0.0,0,0.0
경북,포항시 남구,병원,2010,3,0,0,0.0,0,0.0
경북,포항시 남구,병원,2011,3,0,0,0.0,0,0.0
경북,포항시 남구,병원,2012,3,0,0,0.0,0,0.0
경북,포항시 남구,병원,2013,2,-1,2,1.0,1,0.5
경북,포항시 남구,병원,2014,2,0,0,0.0,0,0.0
경북,포항시 남구,병원,2015,2,0,0,0.0,0,0.0
경북,포항시 남구,병원,2016,2,0,0,0.0,0,0.0
경북,포항시 남구,병원,2017,2,0,0,0.0,0,0.0
경북,포항시 남구,병원,2018,2,0,0,0.0,0,0.0
경북,포항시 남구,병원,2019,2,0,0,0.0,0,0.0
경북,포항시 남구,병원,2020,2,0,0,0.0,0,0.0
경북,포항시 남구,병원,2021,2,0,0,0.0,0,0.0
경북,포항시 남구,병원,2022,2,0,0,0.0,0,0.0
경북,포항시 남구,병원,2023,2,0,0,0.0,0,0.0
경북,포항시 남구,병원,2024,2,0,0,0.0,0,0.0
경북,포항시 남구,병원,2025,2,0,0,0.0,0,0.0
경북,포항시 남구,상급종합병원,2007,0,,0,,,
경북,포항시 남구,상급종합병원,2008,0,0,0,,0,
경북,포항시 남구,상급종합병원,2009,0,0,0,,0,
경북,포항시 남구,상급종합병원,2010,0,0,0,,0,
경북,포항시 남구,상급종합병원,2011,0,0,0,,0,
경북,포항시 남구,상급종합병원,2012,0,0,0,,0,
경북,포항시 남구,상급종합병원,2013,0,0,0,,0,
경북,포항시 남구,상급종합병원,2014,0,0,0,,0,
경북,포항시 남구,상급종합병원,2015,0,0,0,,0,
경북,포항시 남구,상급종합병원,2016,0,0,0,,0,
경북,포항시 남구,상급종합병원,2017,0,0,0,,0,
경북,포항시 남구,상급종합병원,2018,0,0,0,,0,
경북,포항시 남구,상급종합병원,2019,0,0,0,,0,
경북,포항시 남구,상급종합병원,2020,0,0,0,,0,
경북,포항시 남구,상급종합병원,2021,0,0,0,,0,
경북,포항시 남구,상급종합병원,2022,0,0,0,,0,
경북,포항시 남구,상급종합병원,2023,0,0,0,,0,
경북,포항시 남구,상급종합병원,2024,0,0,0,,0,
경북,포항시 남구,상급종합병원,2025,0,0,0,,0,
경북,포항시 남구,의원,2007,79,,5,0.06329113924050633,,
경북,포항시 남구,의원,2008,84,5,4,0.047619047619047616,9,0.10714285714285714
경북,포항시 남구,의원,2009,89,5,2,0.02247191011235955,7,0.07865168539325842
경북,포항시 남구,의원,2010,93,4,4,0.043010752688172046,8,0.08602150537634409
경북,포항시 남구,의원,2011,90,-3,5,0.05555555555555555,2,0.022222222222222223
경북,포항시 남구,의원,2012,93,3,3,0.03225806451612903,6,0.06451612903225806
경북,포항시 남구,의원,2013,94,1,3,0.031914893617021274,4,0.0425531914893617
경북,포항시 남구,의원,2014,93,-1,3,0.03225806451612903,2,0.021505376344086023
경북,포항시 남구,의원,2015,94,1,4,0.0425531914893617,5,0.05319148936170213
경북,포항시 남구,의원,2016,99,5,4,0.04040404040404041,9,0.09090909090909091
경북,포항시 남구,의원,2017,100,1,2,0.02,3,0.03
경북,포항시 남구,의원,2018,102,2,1,0.00980392156862745,3,0.029411764705882353
경북,포항시 남구,의원,2019,103,1,3,0.02912621359223301,4,0.038834951456310676
경북,포항시 남구,의원,2020,107,4,2,0.018691588785046728,6,0.056074766355140186
경북,포항시 남구,의원,2021,106,-1,3,0.02830188679245283,2,0.018867924528301886
경북,포항시 남구,의원,2022,105,-1,2,0.01904761904761905,1,0.009523809523809525
경북,포항시 남구,의원,2023,105,0,2,0.01904761904761905,2,0.01904761904761905
경북,포항시 남구,의원,2024,110,5,2,0.01818181818181818,7,0.06363636363636363
경북,포항시 남구,의원,2025,114,4,1,0.008771929824561403,5,0.043859649122807015
경북,포항시 남구,종합병원,2007,2,,0,0.0,,
경북,포항시 남구,종합병원,2008,2,0,0,0.0,0,0.0
경북,포항시 남구,종합병원,2009,2,0,0,0.0,0,0.0
경북,포항시 남구,종합병원,2010,2,0,0,0.0,0,0.0
경북,포항시 남구,종합병원,2011,2,0,0,0.0,0,0.0
경북,포항시 남구,종합병원,2012,2,0,0,0.0,0,0.0
경북,포항시 남구,종합병원,2013,2,0,0,0.0,0,0.0
경북,포항시 남구,종합병원,2014,2,0,0,0.0,0,0.0
경북,포항시 남구,종합병원,2015,2,0,0,0.0,0,0.0
경북,포항시 남구,종합병원,2016,2,0,0,0.0,0,0.0
경북,포항시 남구,종합병원,2017,3,1,0,0.0,1,0.3333333333333333
경북,포항시 남구,종합병원,2018,3,0,0,0.0,0,0.0
경북,포항시 남구,종합병원,2019,3,0,0,0.0,0,0.0
경북,포항시 남구,종합병원,2020,3,0,0,0.0,0,0.0
경북,포항시 남구,종합병원,2021,3,0,0,0.0,0,0.0
경북,포항시 남구,종합병원,2022,3,0,0,0.0,0,0.0
경북,포항시 남구,종합병원,2023,3,0,0,0.0,0,0.0
경북,포항시 남구,종합병원,2024,3,0,0,0.0,0,0.0
경북,포항시 남구,종합병원,2025,3,0,0,0.0,0,0.0
경북,포항시 북구,병원,2007,8,,0,0.0,,
경북,포항시 북구,병원,2008,10,2,1,0.1,3,0.3
경북,포항시 북구,병원,2009,12,2,1,0.08333333333333333,3,0.25
경북,포항시 북구,병원,2010,11,-1,2,0.18181818181818182,1,0.09090909090909091
경북,포항시 북구,병원,2011,12,1,1,0.08333333333333333,2,0.16666666666666666
경북,포항시 북구,병원,2012,10,-2,0,0.0,-2,-0.2
경북,포항시 북구,병원,2013,10,0,1,0.1,1,0.1
경북,포항시 북구,병원,2014,10,0,0,0.0,0,0.0
경북,포항시 북구,병원,2015,10,0,0,0.0,0,0.0
경북,포항시 북구,병원,2016,10,0,0,0.0,0,0.0
경북,포항시 북구,병원,2017,11,1,2,0.18181818181818182,3,0.2727272727272727
경북,포항시 북구,병원,2018,11,0,1,0.09090909090909091,1,0.09090909090909091
경북,포항시 북구,병원,2019,11,0,0,0.0,0,0.0
경북,포항시 북구,병원,2020,12,1,1,0.08333333333333333,2,0.16666666666666666
경북,포항시 북구,병원,2021,8,-4,3,0.375,-1,-0.125
경북,포항시 북구,병원,2022,8,0,0,0.0,0,0.0
경북,포항시 북구,병원,2023,8,0,1,0.125,1,0.125
경북,포항시 북구,병원,2024,7,-1,1,0.14285714285714285,0,0.0
경북,포항시 북구,병원,2025,6,-1,0,0.0,-1,-0.16666666666666666
경북,포항시 북구,상급종합병원,2007,0,,0,,,
경북,포항시 북구,상급종합병원,2008,0,0,0,,0,
경북,포항시 북구,상급종합병원,2009,0,0,0,,0,
경북,포항시 북구,상급종합병원,2010,0,0,0,,0,
경북,포항시 북구,상급종합병원,2011,0,0,0,,0,
경북,포항시 북구,상급종합병원,2012,0,0,0,,0,
경북,포항시 북구,상급종합병원,2013,0,0,0,,0,
경북,포항시 북구,상급종합병원,2014,0,0,0,,0,
경북,포항시 북구,상급종합병원,2015,0,0,0,,0,
경북,포항시 북구,상급종합병원,2016,0,0,0,,0,
경북,포항시 북구,상급종합병원,2017,0,0,0,,0,
경북,포항시 북구,상급종합병원,2018,0,0,0,,0,
경북,포항시 북구,상급종합병원,2019,0,0,0,,0,
경북,포항시 북구,상급종합병원,2020,0,0,0,,0,
경북,포항시 북구,상급종합병원,2021,0,0,0,,0,
경북,포항시 북구,상급종합병원,2022,0,0,0,,0,
경북,포항시 북구,상급종합병원,2023,0,0,0,,0,
경북,포항시 북구,상급종합병원,2024,0,0,0,,0,
경북,포항시 북구,상급종합병원,2025,0,0,0,,0,
경북,포항시 북구,의원,2007,138,,9,0.06521739130434782,,
경북,포항시 북구,의원,2008,140,2,6,0.04285714285714286,8,0.05714285714285714
경북,포항시 북구,의원,2009,141,1,11,0.07801418439716312,12,0.0851063829787234
경북,포항시 북구,의원,2010,145,4,5,0.034482758620689655,9,0.06206896551724138
경북,포항시 북구,의원,2011,146,1,6,0.0410958904109589,7,0.04794520547945205
경북,포항시 북구,의원,2012,146,0,10,0.0684931506849315,10,0.0684931506849315
경북,포항시 북구,의원,2013,145,-1,6,0.041379310344827586,5,0.034482758620689655
경북,포항시 북구,의원,2014,149,4,3,0.020134228187919462,7,0.04697986577181208
경북,포항시 북구,의원,2015,160,11,5,0.03125,16,0.1
경북,포항시 북구,의원,2016,168,8,2,0.011904761904761904,10,0.05952380952380952
경북,포항시 북구,의원,2017,165,-3,6,0.03636363636363636,3,0.01818181818181818
경북,포항시 북구,의원,2018,168,3,3,0.017857142857142856,6,0.03571428571428571
경북,포항시 북구,의원,2019,170,2,3,0.01764705882352941,5,0.029411764705882353
경북,포항시 북구,의원,2020,171,1,9,0.05263157894736842,10,0.05847953216374269
경북,포항시 북구,의원,2021,176,5,9,0.05113636363636364,14,0.07954545454545454
경북,포항시 북구,의원,2022,172,-4,3,0.01744186046511628,-1,-0.005813953488372093
경북,포항시 북구,의원,2023,175,3,5,0.02857142857142857,8,0.045714285714285714
경북,포항시 북구,의원,2024,174,-1,5,0.028735632183908046,4,0.022988505747126436
경북,포항시 북구,의원,2025,179,5,3,0.01675977653631285,8,0.0446927374301676
경북,포항시 북구,종합병원,2007,3,,0,0.0,,
경북,포항시 북구,종합병원,2008,3,0,2,0.6666666666666666,2,0.6666666666666666
경북,포항시 북구,종합병원,2009,2,-1,0,0.0,-1,-0.5
경북,포항시 북구,종합병원,2010,2,0,0,0.0,0,0.0
경북,포항시 북구,종합병원,2011,2,0,0,0.0,0,0.0
경북,포항시 북구,종합병원,2012,2,0,0,0.0,0,0.0
경북,포항시 북구,종합병원,2013,2,0,0,0.0,0,0.0
경북,포항시 북구,종합병원,2014,3,1,0,0.0,1,0.3333333333333333
경북,포항시 북구,종합병원,2015,3,0,0,0.0,0,0.0
경북,포항시 북구,종합병원,2016,3,0,1,0.3333333333333333,1,0.3333333333333333
경북,포항시 북구,종합병원,2017,2,-1,0,0.0,-1,-0.5
경북,포항시 북구,종합병원,2018,2,0,0,0.0,0,0.0
경북,포항시 북구,종합병원,2019,2,0,0,0.0,0,0.0
경북,포항시 북구,종합병원,2020,2,0,0,0.0,0,0.0
경북,포항시 북구,종합병원,2021,2,0,0,0.0,0,0.0
경북,포항시 북구,종합병원,2022,2,0,0,0.0,0,0.0
경북,포항시 북구,종합병원,2023,2,0,0,0.0,0,0.0
경북,포항시 북구,종합병원,2024,2,0,0,0.0,0,0.0
경북,포항시 북구,종합병원,2025,2,0,0,0.0,0,0.0
광주,광산구,병원,2007,6,,0,0.0,,
광주,광산구,병원,2008,8,2,0,0.0,2,0.25
광주,광산구,병원,2009,9,1,0,0.0,1,0.1111111111111111
광주,광산구,병원,2010,10,1,1,0.1,2,0.2
광주,광산구,병원,2011,15,5,1,0.06666666666666667,6,0.4
광주,광산구,병원,2012,19,4,2,0.10526315789473684,6,0.3157894736842105
광주,광산구,병원,2013,18,-1,2,0.1111111111111111,1,0.05555555555555555
광주,광산구,병원,2014,16,-2,0,0.0,-2,-0.125
광주,광산구,병원,2015,17,1,2,0.11764705882352941,3,0.17647058823529413
광주,광산구,병원,2016,17,0,4,0.23529411764705882,4,0.23529411764705882
광주,광산구,병원,2017,14,-3,1,0.07142857142857142,-2,-0.14285714285714285
광주,광산구,병원,2018,15,1,0,0.0,1,0.06666666666666667
광주,광산구,병원,2019,16,1,1,0.0625,2,0.125
광주,광산구,병원,2020,18,2,3,0.16666666666666666,5,0.2777777777777778
광주,광산구,병원,2021,18,0,3,0.16666666666666666,3,0.16666666666666666
광주,광산구,병원,2022,19,1,2,0.10526315789473684,3,0.15789473684210525
광주,광산구,병원,2023,17,-2,2,0.11764705882352941,0,0.0
광주,광산구,병원,2024,17,0,1,0.058823529411764705,1,0.058823529411764705
광주,광산구,병원,2025,14,-3,5,0.35714285714285715,2,0.14285714285714285
광주,광산구,상급종합병원,2007,0,,0,,,
광주,광산구,상급종합병원,2008,0,0,0,,0,
광주,광산구,상급종합병원,2009,0,0,0,,0,
광주,광산구,상급종합병원,2010,0,0,0,,0,
광주,광산구,상급종합병원,2011,0,0,0,,0,
광주,광산구,상급종합병원,2012,0,0,0,,0,
광주,광산구,상급종합병원,2013,0,0,0,,0,
광주,광산구,상급종합병원,2014,0,0,0,,0,
광주,광산구,상급종합병원,2015,0,0,0,,0,
광주,광산구,상급종합병원,2016,0,0,0,,0,
광주,광산구,상급종합병원,2017,0,0,0,,0,
광주,광산구,상급종합병원,2018,0,0,0,,0,
광주,광산구,상급종합병원,2019,0,0,0,,0,
광주,광산구,상급종합병원,2020,0,0,0,,0,
광주,광산구,상급종합병원,2021,0,0,0,,0,
광주,광산구,상급종합병원,2022,0,0,0,,0,
광주,광산구,상급종합병원,2023,0,0,0,,0,
광주,광산구,상급종합병원,2024,0,0,0,,0,
광주,광산구,상급종합병원,2025,0,0,0,,0,
광주,광산구,의원,2007,144,,8,0.05555555555555555,,
광주,광산구,의원,2008,145,1,3,0.020689655172413793,4,0.027586206896551724
광주,광산구,의원,2009,149,4,5,0.03355704697986577,9,0.06040268456375839
광주,광산구,의원,2010,158,9,9,0.056962025316455694,18,0.11392405063291139
광주,광산구,의원,2011,169,11,15,0.08875739644970414,26,0.15384615384615385
광주,광산구,의원,2012,170,1,7,0.041176470588235294,8,0.047058823529411764
광주,광산구,의원,2013,171,1,9,0.05263157894736842,10,0.05847953216374269
광주,광산구,의원,2014,173,2,14,0.08092485549132948,16,0.09248554913294797
광주,광산구,의원,2015,181,8,8,0.04419889502762431,16,0.08839779005524862
광주,광산구,의원,2016,180,-1,12,0.06666666666666667,11,0.06111111111111111
광주,광산구,의원,2017,191,11,5,0.02617801047120419,16,0.08376963350785341
광주,광산구,의원,2018,198,7,6,0.030303030303030304,13,0.06565656565656566
광주,광산구,의원,2019,207,9,6,0.028985507246376812,15,0.07246376811594203
광주,광산구,의원,2020,204,-3,4,0.0196078431372549,1,0.004901960784313725
광주,광산구,의원,2021,205,1,4,0.01951219512195122,5,0.024390243902439025
광주,광산구,의원,2022,208,3,2,0.009615384615384616,5,0.02403846153846154
광주,광산구,의원,2023,218,10,7,0.03211009174311927,17,0.0779816513761468
광주,광산구,의원,2024,222,4,5,0.02252252252252252,9,0.04054054054054054
광주,광산구,의원,2025,226,4,5,0.022123893805309734,9,0.03982300884955752
광주,광산구,종합병원,2007,5,,0,0.0,,
광주,광산구,종합병원,2008,5,0,1,0.2,1,0.2
광주,광산구,종합병원,2009,5,0,0,0.0,0,0.0
광주,광산구,종합병원,2010,5,0,0,0.0,0,0.0
광주,광산구,종합병원,2011,5,0,0,0.0,0,0.0
광주,광산구,종합병원,2012,5,0,1,0.2,1,0.2
광주,광산구,종합병원,2013,6,1,1,0.16666666666666666,2,0.3333333333333333
광주,광산구,종합병원,2014,6,0,0,0.0,0,0.0
광주,광산구,종합병원,2015,6,0,0,0.0,0,0.0
광주,광산구,종합병원,2016,6,0,0,0.0,0,0.0
광주,광산구,종합병원,2017,6,0,0,0.0,0,0.0
광주,광산구,종합병원,2018,6,0,1,0.16666666666666666,1,0.16666666666666666
광주,광산구,종합병원,2019,6,0,0,0.0,0,0.0
광주,광산구,종합병원,2020,6,0,0,0.0,0,0.0
광주,광산구,종합병원,2021,6,0,0,0.0,0,0.0
광주,광산구,종합병원,2022,6,0,0,0.0,0,0.0
광주,광산구,종합병원,2023,7,1,0,0.0,1,0.14285714285714285
광주,광산구,종합병원,2024,7,0,0,0.0,0,0.0
광주,광산구,종합병원,2025,7,0,0,0.0,0,0.0
광주,남구,병원,2007,7,,1,0.14285714285714285,,
광주,남구,병원,2008,7,0,1,0.14285714285714285,1,0.14285714285714285
광주,남구,병원,2009,7,0,0,0.0,0,0.0
광주,남구,병원,2010,7,0,2,0.2857142857142857,2,0.2857142857142857
광주,남구,병원,2011,7,0,1,0.14285714285714285,1,0.14285714285714285
광주,남구,병원,2012,7,0,0,0.0,0,0.0
광주,남구,병원,2013,9,2,0,0.0,2,0.2222222222222222
광주,남구,병원,2014,10,1,0,0.0,1,0.1
광주,남구,병원,2015,11,1,0,0.0,1,0.09090909090909091
광주,남구,병원,2016,11,0,1,0.09090909090909091,1,0.09090909090909091
광주,남구,병원,2017,12,1,2,0.16666666666666666,3,0.25
광주,남구,병원,2018,14,2,1,0.07142857142857142,3,0.21428571428571427
광주,남구,병원,2019,15,1,1,0.06666666666666667,2,0.13333333333333333
광주,남구,병원,2020,15,0,2,0.13333333333333333,2,0.13333333333333333
광주,남구,병원,2021,13,-2,2,0.15384615384615385,0,0.0
광주,남구,병원,2022,13,0,1,0.07692307692307693,1,0.07692307692307693
광주,남구,병원,2023,12,-1,2,0.16666666666666666,1,0.08333333333333333
광주,남구,병원,2024,11,-1,0,0.0,-1,-0.09090909090909091
광주,남구,병원,2025,12,1,1,0.08333333333333333,2,0.16666666666666666
광주,남구,상급종합병원,2007,0,,0,,,
광주,남구,상급종합병원,2008,0,0,0,,0,
광주,남구,상급종합병원,2009,0,0,0,,0,
광주,남구,상급종합병원,2010,0,0,0,,0,
광주,남구,상급종합병원,2011,0,0,0,,0,
광주,남구,상급종합병원,2012,0,0,0,,0,
광주,남구,상급종합병원,2013,0,0,0,,0,
광주,남구,상급종합병원,2014,0,0,0,,0,
광주,남구,상급종합병원,2015,0,0,0,,0,
광주,남구,상급종합병원,2016,0,0,0,,0,
광주,남구,상급종합병원,2017,0,0,0,,0,
광주,남구,상급종합병원,2018,0,0,0,,0,
